model,reference_model,loc_id,sec_condition,pixel_agreement_masked,metric_type,reference_input_source,model_input_source,adapter_input_norm,conf_threshold,coverage_masked,coverage_ref_masked,clean_path,sec_path
SegFormer-B0,SegFormer-B5,840214,Day-RAIN,0.8889471356440957,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9788440465927124,0.9788440465927124,/home/ace/Downloads/Dataset/Day/840214_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/840214_Day_RAIN.png
SegFormer-B2,SegFormer-B5,8211195,Sunset-EXTRASUNNY,0.9226722153793593,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9777123332023621,0.9777123332023621,/home/ace/Downloads/Dataset/Day/8211195_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/8211195_Sunset_EXTRASUNNY.png
SegFormer-B2,SegFormer-B5,840214,Day-RAIN,0.9147866185625798,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9788440465927124,0.9788440465927124,/home/ace/Downloads/Dataset/Day/840214_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/840214_Day_RAIN.png
SegFormer-B5,SegFormer-B5,8211195,Sunset-EXTRASUNNY,0.9510134679529251,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9777123332023621,0.9777123332023621,/home/ace/Downloads/Dataset/Day/8211195_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/8211195_Sunset_EXTRASUNNY.png
SegFormer-B5,SegFormer-B5,840214,Day-RAIN,0.932948567990427,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9788440465927124,0.9788440465927124,/home/ace/Downloads/Dataset/Day/840214_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/840214_Day_RAIN.png
Mask2Former-Swin-S,SegFormer-B5,8211195,Sunset-EXTRASUNNY,0.8858719105972471,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9777123332023621,0.9777123332023621,/home/ace/Downloads/Dataset/Day/8211195_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/8211195_Sunset_EXTRASUNNY.png
Mask2Former-Swin-S,SegFormer-B5,840214,Day-RAIN,0.8985200584612829,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9788440465927124,0.9788440465927124,/home/ace/Downloads/Dataset/Day/840214_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/840214_Day_RAIN.png
Mask2Former-Swin-L,SegFormer-B5,8211195,Sunset-EXTRASUNNY,0.9097841576235985,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9777123332023621,0.9777123332023621,/home/ace/Downloads/Dataset/Day/8211195_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/8211195_Sunset_EXTRASUNNY.png
Mask2Former-Swin-L,SegFormer-B5,840214,Day-RAIN,0.923982371812861,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9788440465927124,0.9788440465927124,/home/ace/Downloads/Dataset/Day/840214_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/840214_Day_RAIN.png
DeepLabV3+-R101,SegFormer-B5,8211195,Sunset-EXTRASUNNY,0.8906959416328769,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9777123332023621,0.9777123332023621,/home/ace/Downloads/Dataset/Day/8211195_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/8211195_Sunset_EXTRASUNNY.png
DeepLabV3+-R101,SegFormer-B5,840214,Day-RAIN,0.9209150627605669,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9788440465927124,0.9788440465927124,/home/ace/Downloads/Dataset/Day/840214_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/840214_Day_RAIN.png
PIDNet-M,SegFormer-B5,8211195,Sunset-EXTRASUNNY,0.7433031098564198,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9777123332023621,0.9777123332023621,/home/ace/Downloads/Dataset/Day/8211195_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/8211195_Sunset_EXTRASUNNY.png
PIDNet-M,SegFormer-B5,840214,Day-RAIN,0.8454637501880236,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9788440465927124,0.9788440465927124,/home/ace/Downloads/Dataset/Day/840214_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/840214_Day_RAIN.png
DDRNet-23,SegFormer-B5,8211195,Sunset-EXTRASUNNY,0.29057805209166837,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9777123332023621,0.9777123332023621,/home/ace/Downloads/Dataset/Day/8211195_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/8211195_Sunset_EXTRASUNNY.png
DDRNet-23,SegFormer-B5,840214,Day-RAIN,0.6883928310841605,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9788440465927124,0.9788440465927124,/home/ace/Downloads/Dataset/Day/840214_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/840214_Day_RAIN.png
SegFormer-B0,SegFormer-B5,849953,Day-FOGGY,0.8470454843816797,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9792649149894714,0.9792649149894714,/home/ace/Downloads/Dataset/Day/849953_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/849953_Day_FOGGY.png
SegFormer-B0,SegFormer-B5,863810,Night-FOGGY,0.8891625323862158,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9735045433044434,0.9735045433044434,/home/ace/Downloads/Dataset/Day/863810_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/863810_Night_FOGGY.png
SegFormer-B2,SegFormer-B5,849953,Day-FOGGY,0.8978208743207413,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9792649149894714,0.9792649149894714,/home/ace/Downloads/Dataset/Day/849953_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/849953_Day_FOGGY.png
SegFormer-B2,SegFormer-B5,863810,Night-FOGGY,0.8853904658818165,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9735045433044434,0.9735045433044434,/home/ace/Downloads/Dataset/Day/863810_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/863810_Night_FOGGY.png
SegFormer-B5,SegFormer-B5,849953,Day-FOGGY,0.9380187359253346,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9792649149894714,0.9792649149894714,/home/ace/Downloads/Dataset/Day/849953_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/849953_Day_FOGGY.png
SegFormer-B5,SegFormer-B5,863810,Night-FOGGY,0.9372366283233435,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9735045433044434,0.9735045433044434,/home/ace/Downloads/Dataset/Day/863810_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/863810_Night_FOGGY.png
Mask2Former-Swin-S,SegFormer-B5,849953,Day-FOGGY,0.7191030588098009,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9792649149894714,0.9792649149894714,/home/ace/Downloads/Dataset/Day/849953_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/849953_Day_FOGGY.png
Mask2Former-Swin-S,SegFormer-B5,863810,Night-FOGGY,0.8765906703996054,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9735045433044434,0.9735045433044434,/home/ace/Downloads/Dataset/Day/863810_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/863810_Night_FOGGY.png
Mask2Former-Swin-L,SegFormer-B5,849953,Day-FOGGY,0.9257121345916706,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9792649149894714,0.9792649149894714,/home/ace/Downloads/Dataset/Day/849953_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/849953_Day_FOGGY.png
Mask2Former-Swin-L,SegFormer-B5,863810,Night-FOGGY,0.8777475729031988,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9735045433044434,0.9735045433044434,/home/ace/Downloads/Dataset/Day/863810_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/863810_Night_FOGGY.png
DeepLabV3+-R101,SegFormer-B5,849953,Day-FOGGY,0.8648826508114076,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9792649149894714,0.9792649149894714,/home/ace/Downloads/Dataset/Day/849953_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/849953_Day_FOGGY.png
DeepLabV3+-R101,SegFormer-B5,863810,Night-FOGGY,0.887963868523956,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9735045433044434,0.9735045433044434,/home/ace/Downloads/Dataset/Day/863810_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/863810_Night_FOGGY.png
PIDNet-M,SegFormer-B5,849953,Day-FOGGY,0.8256082331252685,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9792649149894714,0.9792649149894714,/home/ace/Downloads/Dataset/Day/849953_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/849953_Day_FOGGY.png
PIDNet-M,SegFormer-B5,863810,Night-FOGGY,0.5404726821458341,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9735045433044434,0.9735045433044434,/home/ace/Downloads/Dataset/Day/863810_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/863810_Night_FOGGY.png
DDRNet-23,SegFormer-B5,849953,Day-FOGGY,0.5415516101922178,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9792649149894714,0.9792649149894714,/home/ace/Downloads/Dataset/Day/849953_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/849953_Day_FOGGY.png
DDRNet-23,SegFormer-B5,863810,Night-FOGGY,0.2679487780005677,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9735045433044434,0.9735045433044434,/home/ace/Downloads/Dataset/Day/863810_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/863810_Night_FOGGY.png
SegFormer-B0,SegFormer-B5,871354,Night-RAIN,0.620460930375349,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9717212319374084,0.9717212319374084,/home/ace/Downloads/Dataset/Day/871354_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/871354_Night_RAIN.png
SegFormer-B0,SegFormer-B5,878,Night-FOGGY,0.6594294470705029,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9651422500610352,0.9651422500610352,/home/ace/Downloads/Dataset/Day/878_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/878_Night_FOGGY.png
SegFormer-B2,SegFormer-B5,871354,Night-RAIN,0.522863053484229,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9717212319374084,0.9717212319374084,/home/ace/Downloads/Dataset/Day/871354_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/871354_Night_RAIN.png
SegFormer-B2,SegFormer-B5,878,Night-FOGGY,0.7410112525843147,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9651422500610352,0.9651422500610352,/home/ace/Downloads/Dataset/Day/878_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/878_Night_FOGGY.png
SegFormer-B5,SegFormer-B5,871354,Night-RAIN,0.5606552056931341,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9717212319374084,0.9717212319374084,/home/ace/Downloads/Dataset/Day/871354_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/871354_Night_RAIN.png
SegFormer-B5,SegFormer-B5,878,Night-FOGGY,0.7745657895935226,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9651422500610352,0.9651422500610352,/home/ace/Downloads/Dataset/Day/878_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/878_Night_FOGGY.png
Mask2Former-Swin-S,SegFormer-B5,871354,Night-RAIN,0.49067775863657875,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9717212319374084,0.9717212319374084,/home/ace/Downloads/Dataset/Day/871354_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/871354_Night_RAIN.png
Mask2Former-Swin-S,SegFormer-B5,878,Night-FOGGY,0.7644516698999062,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9651422500610352,0.9651422500610352,/home/ace/Downloads/Dataset/Day/878_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/878_Night_FOGGY.png
Mask2Former-Swin-L,SegFormer-B5,871354,Night-RAIN,0.7620446795915933,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9717212319374084,0.9717212319374084,/home/ace/Downloads/Dataset/Day/871354_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/871354_Night_RAIN.png
Mask2Former-Swin-L,SegFormer-B5,878,Night-FOGGY,0.7735394637376249,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9651422500610352,0.9651422500610352,/home/ace/Downloads/Dataset/Day/878_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/878_Night_FOGGY.png
DeepLabV3+-R101,SegFormer-B5,871354,Night-RAIN,0.5775600191550194,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9717212319374084,0.9717212319374084,/home/ace/Downloads/Dataset/Day/871354_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/871354_Night_RAIN.png
DeepLabV3+-R101,SegFormer-B5,878,Night-FOGGY,0.633247037715056,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9651422500610352,0.9651422500610352,/home/ace/Downloads/Dataset/Day/878_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/878_Night_FOGGY.png
PIDNet-M,SegFormer-B5,871354,Night-RAIN,0.4483908483332928,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9717212319374084,0.9717212319374084,/home/ace/Downloads/Dataset/Day/871354_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/871354_Night_RAIN.png
PIDNet-M,SegFormer-B5,878,Night-FOGGY,0.17572884505041123,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9651422500610352,0.9651422500610352,/home/ace/Downloads/Dataset/Day/878_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/878_Night_FOGGY.png
DDRNet-23,SegFormer-B5,871354,Night-RAIN,0.25802625277954144,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9717212319374084,0.9717212319374084,/home/ace/Downloads/Dataset/Day/871354_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/871354_Night_RAIN.png
DDRNet-23,SegFormer-B5,878,Night-FOGGY,0.07136067014581454,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9651422500610352,0.9651422500610352,/home/ace/Downloads/Dataset/Day/878_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/878_Night_FOGGY.png
SegFormer-B0,SegFormer-B5,8791456,Day-FOGGY,0.79376939631975,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9748923182487488,0.9748923182487488,/home/ace/Downloads/Dataset/Day/8791456_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/8791456_Day_FOGGY.png
SegFormer-B0,SegFormer-B5,960645,Night-EXTRASUNNY,0.708078113595468,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9657174944877625,0.9657174944877625,/home/ace/Downloads/Dataset/Day/960645_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/960645_Night_EXTRASUNNY.png
SegFormer-B2,SegFormer-B5,8791456,Day-FOGGY,0.869754787125831,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9748923182487488,0.9748923182487488,/home/ace/Downloads/Dataset/Day/8791456_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/8791456_Day_FOGGY.png
SegFormer-B2,SegFormer-B5,960645,Night-EXTRASUNNY,0.7739166992358056,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9657174944877625,0.9657174944877625,/home/ace/Downloads/Dataset/Day/960645_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/960645_Night_EXTRASUNNY.png
SegFormer-B5,SegFormer-B5,8791456,Day-FOGGY,0.9198111692370635,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9748923182487488,0.9748923182487488,/home/ace/Downloads/Dataset/Day/8791456_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/8791456_Day_FOGGY.png
SegFormer-B5,SegFormer-B5,960645,Night-EXTRASUNNY,0.7439775537476128,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9657174944877625,0.9657174944877625,/home/ace/Downloads/Dataset/Day/960645_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/960645_Night_EXTRASUNNY.png
Mask2Former-Swin-S,SegFormer-B5,8791456,Day-FOGGY,0.8424997703577178,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9748923182487488,0.9748923182487488,/home/ace/Downloads/Dataset/Day/8791456_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/8791456_Day_FOGGY.png
Mask2Former-Swin-S,SegFormer-B5,960645,Night-EXTRASUNNY,0.8351017380257925,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9657174944877625,0.9657174944877625,/home/ace/Downloads/Dataset/Day/960645_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/960645_Night_EXTRASUNNY.png
Mask2Former-Swin-L,SegFormer-B5,8791456,Day-FOGGY,0.8519892093486668,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9748923182487488,0.9748923182487488,/home/ace/Downloads/Dataset/Day/8791456_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/8791456_Day_FOGGY.png
Mask2Former-Swin-L,SegFormer-B5,960645,Night-EXTRASUNNY,0.8612031295955909,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9657174944877625,0.9657174944877625,/home/ace/Downloads/Dataset/Day/960645_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/960645_Night_EXTRASUNNY.png
DeepLabV3+-R101,SegFormer-B5,8791456,Day-FOGGY,0.8005504652299044,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9748923182487488,0.9748923182487488,/home/ace/Downloads/Dataset/Day/8791456_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/8791456_Day_FOGGY.png
DeepLabV3+-R101,SegFormer-B5,960645,Night-EXTRASUNNY,0.7797080326021348,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9657174944877625,0.9657174944877625,/home/ace/Downloads/Dataset/Day/960645_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/960645_Night_EXTRASUNNY.png
PIDNet-M,SegFormer-B5,8791456,Day-FOGGY,0.7918798489038315,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9748923182487488,0.9748923182487488,/home/ace/Downloads/Dataset/Day/8791456_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/8791456_Day_FOGGY.png
PIDNet-M,SegFormer-B5,960645,Night-EXTRASUNNY,0.5178043678486562,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9657174944877625,0.9657174944877625,/home/ace/Downloads/Dataset/Day/960645_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/960645_Night_EXTRASUNNY.png
DDRNet-23,SegFormer-B5,8791456,Day-FOGGY,0.6649764243316001,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9748923182487488,0.9748923182487488,/home/ace/Downloads/Dataset/Day/8791456_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/8791456_Day_FOGGY.png
DDRNet-23,SegFormer-B5,960645,Night-EXTRASUNNY,0.34787026275472904,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9657174944877625,0.9657174944877625,/home/ace/Downloads/Dataset/Day/960645_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/960645_Night_EXTRASUNNY.png
SegFormer-B0,SegFormer-B5,973598,Day-FOGGY,0.861021952720724,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9640039205551147,0.9640039205551147,/home/ace/Downloads/Dataset/Day/973598_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/973598_Day_FOGGY.png
SegFormer-B0,SegFormer-B5,988137,Sunset-EXTRASUNNY,0.8491151741990124,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9652543663978577,0.9652543663978577,/home/ace/Downloads/Dataset/Day/988137_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/988137_Sunset_EXTRASUNNY.png
SegFormer-B2,SegFormer-B5,973598,Day-FOGGY,0.8412890099619303,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9640039205551147,0.9640039205551147,/home/ace/Downloads/Dataset/Day/973598_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/973598_Day_FOGGY.png
SegFormer-B2,SegFormer-B5,988137,Sunset-EXTRASUNNY,0.8803020678946997,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9652543663978577,0.9652543663978577,/home/ace/Downloads/Dataset/Day/988137_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/988137_Sunset_EXTRASUNNY.png
SegFormer-B5,SegFormer-B5,973598,Day-FOGGY,0.9288821893450657,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9640039205551147,0.9640039205551147,/home/ace/Downloads/Dataset/Day/973598_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/973598_Day_FOGGY.png
SegFormer-B5,SegFormer-B5,988137,Sunset-EXTRASUNNY,0.926753999531007,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9652543663978577,0.9652543663978577,/home/ace/Downloads/Dataset/Day/988137_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/988137_Sunset_EXTRASUNNY.png
Mask2Former-Swin-S,SegFormer-B5,973598,Day-FOGGY,0.8877561720655618,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9640039205551147,0.9640039205551147,/home/ace/Downloads/Dataset/Day/973598_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/973598_Day_FOGGY.png
Mask2Former-Swin-S,SegFormer-B5,988137,Sunset-EXTRASUNNY,0.8665077554588732,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9652543663978577,0.9652543663978577,/home/ace/Downloads/Dataset/Day/988137_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/988137_Sunset_EXTRASUNNY.png
Mask2Former-Swin-L,SegFormer-B5,973598,Day-FOGGY,0.8951142088585953,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9640039205551147,0.9640039205551147,/home/ace/Downloads/Dataset/Day/973598_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/973598_Day_FOGGY.png
Mask2Former-Swin-L,SegFormer-B5,988137,Sunset-EXTRASUNNY,0.8782997411432045,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9652543663978577,0.9652543663978577,/home/ace/Downloads/Dataset/Day/988137_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/988137_Sunset_EXTRASUNNY.png
DeepLabV3+-R101,SegFormer-B5,973598,Day-FOGGY,0.8468564068662092,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9640039205551147,0.9640039205551147,/home/ace/Downloads/Dataset/Day/973598_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/973598_Day_FOGGY.png
DeepLabV3+-R101,SegFormer-B5,988137,Sunset-EXTRASUNNY,0.8567641989896161,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9652543663978577,0.9652543663978577,/home/ace/Downloads/Dataset/Day/988137_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/988137_Sunset_EXTRASUNNY.png
PIDNet-M,SegFormer-B5,973598,Day-FOGGY,0.8238014908701302,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9640039205551147,0.9640039205551147,/home/ace/Downloads/Dataset/Day/973598_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/973598_Day_FOGGY.png
PIDNet-M,SegFormer-B5,988137,Sunset-EXTRASUNNY,0.6665545409219127,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9652543663978577,0.9652543663978577,/home/ace/Downloads/Dataset/Day/988137_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/988137_Sunset_EXTRASUNNY.png
DDRNet-23,SegFormer-B5,973598,Day-FOGGY,0.6720137005037956,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9640039205551147,0.9640039205551147,/home/ace/Downloads/Dataset/Day/973598_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/973598_Day_FOGGY.png
DDRNet-23,SegFormer-B5,988137,Sunset-EXTRASUNNY,0.2666469735155576,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9652543663978577,0.9652543663978577,/home/ace/Downloads/Dataset/Day/988137_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/988137_Sunset_EXTRASUNNY.png
SegFormer-B0,SegFormer-B5,9958,Night-FOGGY,0.6500086475952338,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9720239043235779,0.9720239043235779,/home/ace/Downloads/Dataset/Day/9958_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/9958_Night_FOGGY.png
